Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1305538,-,-,-,33.42,-112.09,0,321,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Temperature,Wind Speed,Solar Zenith Angle
2024,6,25,1,0,285,125,217,41.7,0,71.18
2024,6,25,2,0,333,35,76,38.7,0,82.89
2024,6,25,3,0,0,0,0,36.9,0,94.10000000000001
2024,6,25,4,0,0,0,0,35.800000000000004,0,104.19
2024,6,25,5,0,0,0,0,34.4,0,112.78
2024,6,25,6,0,0,0,0,33.1,0,119.21000000000001
2024,6,25,7,0,0,0,0,31.900000000000002,0,122.73
2024,6,25,8,0,0,0,0,31.200000000000003,0,122.8
2024,6,25,9,0,0,0,0,30.900000000000002,0,119.4
2024,6,25,10,0,0,0,0,30.700000000000003,0,113.06
2024,6,25,11,0,0,0,0,30.1,0,104.54
2024,6,25,12,0,0,0,0,29.5,0,94.49
2024,6,25,13,0,9,49,50,30.900000000000002,0,83.31
2024,6,25,14,0,200,150,213,33,0,71.62
2024,6,25,15,0,269,240,377,34.800000000000004,0,59.44
2024,6,25,16,0,444,239,542,36.300000000000004,0,47.01
2024,6,25,17,0,0,228,228,37.9,0,34.52
2024,6,25,18,0,0,134,134,39.800000000000004,0,22.36
2024,6,25,19,0,423,427,841,41.5,0,12.17
2024,6,25,20,0,459,408,857,42.6,0,11.88
2024,6,25,21,0,883,104,923,43,0,21.900000000000002
2024,6,25,22,0,577,221,700,43.1,0,34.02
2024,6,25,23,0,461,222,539,42.6,0,46.51
2024,6,26,0,0,512,148,412,41.6,0,58.96
2024,6,26,1,0,622,60,262,40.5,0,71.15
2024,6,26,2,0,45,58,64,38.1,0,82.87
2024,6,26,3,0,0,0,0,36.6,0,94.08
2024,6,26,4,0,0,0,0,35.6,0,104.18
2024,6,26,5,0,0,0,0,34.5,0,112.78
2024,6,26,6,0,0,0,0,33.4,0,119.22
2024,6,26,7,0,0,0,0,32.300000000000004,0,122.76
2024,6,26,8,0,0,0,0,31.3,0,122.84
2024,6,26,9,0,0,0,0,30.6,0,119.45
2024,6,26,10,0,0,0,0,30.1,0,113.12
2024,6,26,11,0,0,0,0,29.6,0,104.60000000000001
2024,6,26,12,0,0,0,0,29.400000000000002,0,94.55
2024,6,26,13,0,318,32,69,30.6,0,83.36
2024,6,26,14,0,230,143,215,33.4,0,71.68
2024,6,26,15,0,597,136,439,35.9,0,59.5
2024,6,26,16,0,798,97,641,38.2,0,47.07
2024,6,26,17,0,840,108,800,40.2,0,34.58
2024,6,26,18,0,892,97,922,41.900000000000006,0,22.42
2024,6,26,19,0,904,99,983,43.2,0,12.23
2024,6,26,20,0,900,103,983,43.900000000000006,0,11.89
2024,6,26,21,0,884,104,925,43.900000000000006,0,21.88
2024,6,26,22,0,868,96,815,43.5,0,34
2024,6,26,23,0,832,86,659,42.7,0,46.480000000000004
2024,6,27,0,0,766,74,470,41.7,0,58.93
2024,6,27,1,0,645,58,267,40.400000000000006,0,71.13
2024,6,27,2,0,385,32,80,38,0,82.85000000000001
2024,6,27,3,0,0,0,0,36.4,0,94.07000000000001
2024,6,27,4,0,0,0,0,35.1,0,104.18
2024,6,27,5,0,0,0,0,34.1,0,112.79
2024,6,27,6,0,0,0,0,33.2,0,119.24000000000001
2024,6,27,7,0,0,0,0,32.2,0,122.79
2024,6,27,8,0,0,0,0,31.200000000000003,0,122.88
2024,6,27,9,0,0,0,0,30.6,0,119.5
2024,6,27,10,0,0,0,0,30.3,0,113.18
2024,6,27,11,0,0,0,0,29.8,0,104.66
2024,6,27,12,0,0,0,0,29.8,0,94.62
2024,6,27,13,0,310,33,68,31.8,0,83.43
2024,6,27,14,0,409,118,246,34.1,0,71.74
2024,6,27,15,0,752,77,458,36.9,0,59.56
2024,6,27,16,0,602,170,580,39.300000000000004,0,47.13
2024,6,27,17,0,637,191,716,41.2,0,34.64
2024,6,27,18,0,892,103,927,42.7,0,22.490000000000002
2024,6,27,19,0,900,109,988,43.800000000000004,0,12.290000000000001
2024,6,27,20,0,897,111,989,44.5,0,11.9
2024,6,27,21,0,892,106,934,44.7,0,21.86
2024,6,27,22,0,871,100,822,44.5,0,33.97
2024,6,27,23,0,832,91,664,43.900000000000006,0,46.46
2024,6,28,0,0,762,79,472,42.800000000000004,0,58.910000000000004
2024,6,28,1,0,631,63,267,41.1,0,71.11
2024,6,28,2,0,349,35,78,38.1,0,82.83
2024,6,28,3,0,0,0,0,35.9,0,94.06
2024,6,28,4,0,0,0,0,34.5,0,104.18
2024,6,28,5,0,0,0,0,33.2,0,112.8
2024,6,28,6,0,0,0,0,32,0,119.27
2024,6,28,7,0,0,0,0,30.900000000000002,0,122.83
2024,6,28,8,0,0,0,0,30,0,122.94
2024,6,28,9,0,0,0,0,29.700000000000003,0,119.56
2024,6,28,10,0,0,0,0,29.900000000000002,0,113.24000000000001
2024,6,28,11,0,0,0,0,29.900000000000002,0,104.73
2024,6,28,12,0,0,0,0,29.6,0,94.68
2024,6,28,13,0,297,35,68,31.1,0,83.49
2024,6,28,14,0,601,67,254,33.300000000000004,0,71.81
2024,6,28,15,0,746,84,461,35.7,0,59.63
2024,6,28,16,0,827,96,657,38,0,47.19
2024,6,28,17,0,871,104,820,40.1,0,34.7
2024,6,28,18,0,912,99,941,41.900000000000006,0,22.55
2024,6,28,19,0,918,104,1001,43.1,0,12.36
2024,6,28,20,0,913,107,999,43.900000000000006,0,11.93
2024,6,28,21,0,888,112,937,44,0,21.85
2024,6,28,22,0,867,105,824,43.7,0,33.95
2024,6,28,23,0,827,95,665,43,0,46.44
2024,6,29,0,0,760,81,474,42,0,58.89
2024,6,29,1,0,634,63,268,40.6,0,71.09
2024,6,29,2,0,360,35,80,37.7,0,82.82000000000001
2024,6,29,3,0,0,0,0,36,0,94.06
2024,6,29,4,0,0,0,0,34.5,0,104.18
2024,6,29,5,0,0,0,0,33,0,112.82000000000001
2024,6,29,6,0,0,0,0,31.700000000000003,0,119.3
2024,6,29,7,0,0,0,0,31.1,0,122.88
2024,6,29,8,0,0,0,0,31,0,123
2024,6,29,9,0,0,0,0,30.8,0,119.63
2024,6,29,10,0,0,0,0,30.5,0,113.31
2024,6,29,11,0,0,0,0,30,0,104.8
2024,6,29,12,0,0,0,0,29.900000000000002,0,94.75
2024,6,29,13,0,309,32,67,31.6,0,83.56
2024,6,29,14,0,355,122,232,34.2,0,71.88
2024,6,29,15,0,572,143,431,36.6,0,59.69
2024,6,29,16,0,610,174,588,38.6,0,47.26
2024,6,29,17,0,487,258,658,40.300000000000004,0,34.77
2024,6,29,18,0,148,467,604,41.6,0,22.62
2024,6,29,19,0,534,291,812,42.7,0,12.43
2024,6,29,20,0,248,410,653,42.900000000000006,0,11.950000000000001
2024,6,29,21,0,283,373,636,42.800000000000004,0,21.84
2024,6,29,22,0,317,341,603,42.5,0,33.94
2024,6,29,23,0,833,90,665,42,0,46.42
2024,6,30,0,0,763,78,473,41.2,0,58.88
2024,6,30,1,0,339,124,234,39.5,0,71.08
2024,6,30,2,0,25,57,60,37.800000000000004,0,82.82000000000001
2024,6,30,3,0,0,0,0,36.9,0,94.06
2024,6,30,4,0,0,0,0,36.1,0,104.2
2024,6,30,5,0,0,0,0,35.5,0,112.84
2024,6,30,6,0,0,0,0,34.9,0,119.34
2024,6,30,7,0,0,0,0,33.9,0,122.93
2024,6,30,8,0,0,0,0,32.7,0,123.06
2024,6,30,9,0,0,0,0,31.5,0,119.7
2024,6,30,10,0,0,0,0,30.5,0,113.39
2024,6,30,11,0,0,0,0,29.900000000000002,0,104.87
2024,6,30,12,0,0,0,0,29.200000000000003,0,94.83
2024,6,30,13,0,20,51,54,30.900000000000002,0,83.63
2024,6,30,14,0,123,142,181,33.300000000000004,0,71.95
2024,6,30,15,0,697,93,444,35.4,0,59.76
2024,6,30,16,0,127,302,388,37.5,0,47.32
2024,6,30,17,0,583,219,697,39.5,0,34.84
2024,6,30,18,0,388,346,704,41.300000000000004,0,22.69
2024,6,30,19,0,907,102,988,42.7,0,12.51
2024,6,30,20,0,220,503,718,43.5,0,11.99
2024,6,30,21,0,631,237,823,43.900000000000006,0,21.84
2024,6,30,22,0,233,429,622,44,0,33.93
2024,6,30,23,0,807,101,657,43.400000000000006,0,46.410000000000004
2024,7,1,0,0,93,276,325,42.400000000000006,0,58.86
2024,7,1,1,0,2,114,115,40.7,0,71.08
2024,7,1,2,0,28,62,65,37.5,0,82.82000000000001
2024,7,1,3,0,0,0,0,35.7,0,94.07000000000001
2024,7,1,4,0,0,0,0,34.6,0,104.21000000000001
2024,7,1,5,0,0,0,0,34.1,0,112.87
2024,7,1,6,0,0,0,0,33.300000000000004,0,119.39
2024,7,1,7,0,0,0,0,32.300000000000004,0,122.99000000000001
2024,7,1,8,0,0,0,0,32,0,123.14
2024,7,1,9,0,0,0,0,31.6,0,119.78
2024,7,1,10,0,0,0,0,31.1,0,113.47
2024,7,1,11,0,0,0,0,30.6,0,104.96000000000001
2024,7,1,12,0,0,0,0,30.200000000000003,0,94.91
2024,7,1,13,0,5,44,45,31,0,83.7
2024,7,1,14,0,0,21,21,33.2,0,72.02
2024,7,1,15,0,35,240,257,35.4,0,59.83
2024,7,1,16,0,428,286,575,37.5,0,47.39
2024,7,1,17,0,0,196,196,39.400000000000006,0,34.910000000000004
2024,7,1,18,0,0,252,253,40.800000000000004,0,22.77
2024,7,1,19,0,226,504,724,41.7,0,12.59
2024,7,1,20,0,878,119,978,42.2,0,12.030000000000001
2024,7,1,21,0,341,442,759,42.2,0,21.84
2024,7,1,22,0,849,106,810,42,0,33.92
2024,7,1,23,0,119,361,443,41.5,0,46.4
2024,7,2,0,0,69,268,304,40.7,0,58.86
2024,7,2,1,0,308,129,229,39.6,0,71.07000000000001
2024,7,2,2,0,356,34,78,37,0,82.82000000000001
2024,7,2,3,0,0,0,0,35.800000000000004,0,94.08
2024,7,2,4,0,0,0,0,35.300000000000004,0,104.24000000000001
2024,7,2,5,0,0,0,0,34.5,0,112.91
2024,7,2,6,0,0,0,0,33.5,0,119.44
2024,7,2,7,0,0,0,0,32.5,0,123.06
2024,7,2,8,0,0,0,0,31.700000000000003,0,123.21000000000001
2024,7,2,9,0,0,0,0,31.1,0,119.87
2024,7,2,10,0,0,0,0,30.8,0,113.56
2024,7,2,11,0,0,0,0,30.1,0,105.04
2024,7,2,12,0,0,0,0,29.400000000000002,0,94.99
2024,7,2,13,0,33,51,55,31.400000000000002,0,83.78
2024,7,2,14,0,611,60,248,34.800000000000004,0,72.09
2024,7,2,15,0,751,77,454,38.1,0,59.910000000000004
2024,7,2,16,0,830,88,650,40.400000000000006,0,47.46
2024,7,2,17,0,873,96,812,42,0,34.980000000000004
2024,7,2,18,0,898,102,930,43.2,0,22.85
2024,7,2,19,0,908,105,991,44.2,0,12.68
2024,7,2,20,0,909,105,994,44.800000000000004,0,12.08
2024,7,2,21,0,900,103,939,45.1,0,21.85
2024,7,2,22,0,882,96,828,45.1,0,33.92
2024,7,2,23,0,848,86,672,44.7,0,46.39
2024,7,3,0,0,788,74,482,43.900000000000006,0,58.85
2024,7,3,1,0,673,58,276,42.400000000000006,0,71.07000000000001
2024,7,3,2,0,411,32,84,38.300000000000004,0,82.83
2024,7,3,3,0,0,0,0,36.7,0,94.10000000000001
2024,7,3,4,0,0,0,0,35.7,0,104.27
2024,7,3,5,0,0,0,0,34.6,0,112.95
2024,7,3,6,0,0,0,0,33.6,0,119.5
2024,7,3,7,0,0,0,0,32.800000000000004,0,123.14
2024,7,3,8,0,0,0,0,32,0,123.3
2024,7,3,9,0,0,0,0,31.3,0,119.96000000000001
2024,7,3,10,0,0,0,0,30.8,0,113.65
2024,7,3,11,0,0,0,0,29.900000000000002,0,105.13
2024,7,3,12,0,0,0,0,29.1,0,95.07000000000001
2024,7,3,13,0,251,34,61,31.400000000000002,0,83.86
2024,7,3,14,0,557,72,242,34,0,72.17
2024,7,3,15,0,706,94,447,36.6,0,59.980000000000004
2024,7,3,16,0,789,109,641,38.800000000000004,0,47.54
2024,7,3,17,0,840,118,806,40.800000000000004,0,35.050000000000004
2024,7,3,18,0,925,89,941,42.5,0,22.93
2024,7,3,19,0,936,92,1005,43.800000000000004,0,12.77
2024,7,3,20,0,938,92,1009,44.800000000000004,0,12.13
2024,7,3,21,0,921,98,953,45.300000000000004,0,21.86
2024,7,3,22,0,900,93,840,45.300000000000004,0,33.92
2024,7,3,23,0,861,86,680,44.800000000000004,0,46.39
2024,7,4,0,0,793,76,486,43.900000000000006,0,58.85
2024,7,4,1,0,663,60,275,42.300000000000004,0,71.08
2024,7,4,2,0,387,34,82,38.1,0,82.84
2024,7,4,3,0,0,0,0,36.300000000000004,0,94.12
2024,7,4,4,0,0,0,0,35.6,0,104.3
2024,7,4,5,0,0,0,0,34.6,0,113
2024,7,4,6,0,0,0,0,33.300000000000004,0,119.56
2024,7,4,7,0,0,0,0,32.1,0,123.22
2024,7,4,8,0,0,0,0,31.1,0,123.39
2024,7,4,9,0,0,0,0,30.200000000000003,0,120.06
2024,7,4,10,0,0,0,0,29.400000000000002,0,113.75
2024,7,4,11,0,0,0,0,29,0,105.22
2024,7,4,12,0,0,0,0,29.1,0,95.16
2024,7,4,13,0,252,34,60,31,0,83.94
2024,7,4,14,0,563,71,243,33.7,0,72.25
2024,7,4,15,0,718,92,450,36.4,0,60.06
2024,7,4,16,0,802,106,647,38.800000000000004,0,47.61
2024,7,4,17,0,855,115,815,40.900000000000006,0,35.13
2024,7,4,18,0,900,113,941,42.7,0,23.01
2024,7,4,19,0,916,115,1008,44.2,0,12.870000000000001
2024,7,4,20,0,919,114,1013,45.2,0,12.19
2024,7,4,21,0,907,116,958,45.7,0,21.88
2024,7,4,22,0,881,112,843,45.800000000000004,0,33.92
2024,7,4,23,0,831,105,678,45.400000000000006,0,46.39
2024,7,5,0,0,747,94,480,44.5,0,58.86
2024,7,5,1,0,599,74,269,42.900000000000006,0,71.09
2024,7,5,2,0,306,39,77,39,0,82.86
2024,7,5,3,0,0,0,0,37,0,94.15
2024,7,5,4,0,0,0,0,35.9,0,104.34
2024,7,5,5,0,0,0,0,34.6,0,113.06
2024,7,5,6,0,0,0,0,33.2,0,119.63
2024,7,5,7,0,0,0,0,31.900000000000002,0,123.3
2024,7,5,8,0,0,0,0,31.400000000000002,0,123.49000000000001
2024,7,5,9,0,0,0,0,30.400000000000002,0,120.16
2024,7,5,10,0,0,0,0,29.1,0,113.85000000000001
2024,7,5,11,0,0,0,0,27.8,0,105.32000000000001
2024,7,5,12,0,0,0,0,27.200000000000003,0,95.25
2024,7,5,13,0,298,32,63,30.1,0,84.03
2024,7,5,14,0,606,67,251,33.5,0,72.33
2024,7,5,15,0,751,88,462,36.800000000000004,0,60.14
2024,7,5,16,0,832,102,662,39.300000000000004,0,47.69
2024,7,5,17,0,880,112,831,41.6,0,35.21
2024,7,5,18,0,279,493,749,43.800000000000004,0,23.1
2024,7,5,19,0,210,529,734,45.400000000000006,0,12.98
2024,7,5,20,0,949,104,1031,46.7,0,12.26
2024,7,5,21,0,925,112,971,47.400000000000006,0,21.900000000000002
2024,7,5,22,0,900,107,854,47.6,0,33.93
2024,7,5,23,0,857,99,690,47.300000000000004,0,46.4
2024,7,6,0,0,780,87,491,46.400000000000006,0,58.870000000000005
2024,7,6,1,0,645,69,278,44.1,0,71.10000000000001
2024,7,6,2,0,362,36,81,38.900000000000006,0,82.88
2024,7,6,3,0,0,0,0,37,0,94.18
2024,7,6,4,0,0,0,0,36.300000000000004,0,104.39
2024,7,6,5,0,0,0,0,34.800000000000004,0,113.12
2024,7,6,6,0,0,0,0,32.800000000000004,0,119.71000000000001
2024,7,6,7,0,0,0,0,31.900000000000002,0,123.4
2024,7,6,8,0,0,0,0,30.700000000000003,0,123.60000000000001
2024,7,6,9,0,0,0,0,29.8,0,120.27
2024,7,6,10,0,0,0,0,29,0,113.96000000000001
2024,7,6,11,0,0,0,0,28.200000000000003,0,105.42
2024,7,6,12,0,0,0,0,27.900000000000002,0,95.35000000000001
2024,7,6,13,0,280,33,62,30.900000000000002,0,84.12
2024,7,6,14,0,602,69,250,34.2,0,72.42
2024,7,6,15,0,748,90,461,37,0,60.22
2024,7,6,16,0,832,103,662,39.2,0,47.77
2024,7,6,17,0,881,112,832,41.2,0,35.29
2024,7,6,18,0,935,103,962,42.900000000000006,0,23.19
2024,7,6,19,0,948,105,1028,44.2,0,13.09
2024,7,6,20,0,949,104,1031,45.2,0,12.34
2024,7,6,21,0,929,109,971,45.800000000000004,0,21.93
2024,7,6,22,0,906,103,855,46,0,33.94
2024,7,6,23,0,863,95,690,45.6,0,46.410000000000004
2024,7,7,0,0,787,84,491,44.7,0,58.88
2024,7,7,1,0,647,67,276,42.900000000000006,0,71.12
2024,7,7,2,0,354,36,80,38.6,0,82.91
2024,7,7,3,0,0,0,0,36.800000000000004,0,94.22
2024,7,7,4,0,0,0,0,35.9,0,104.44
2024,7,7,5,0,0,0,0,34.9,0,113.19
2024,7,7,6,0,0,0,0,33.5,0,119.8
2024,7,7,7,0,0,0,0,31.900000000000002,0,123.5
2024,7,7,8,0,0,0,0,30.8,0,123.71000000000001
2024,7,7,9,0,0,0,0,30.1,0,120.39
2024,7,7,10,0,0,0,0,30.1,0,114.07000000000001
2024,7,7,11,0,0,0,0,29.900000000000002,0,105.53
2024,7,7,12,0,0,0,0,29.1,0,95.45
2024,7,7,13,0,275,32,60,31.200000000000003,0,84.21000000000001
2024,7,7,14,0,598,67,247,34.4,0,72.5
2024,7,7,15,0,749,87,458,37.4,0,60.300000000000004
2024,7,7,16,0,832,100,658,39.800000000000004,0,47.85
2024,7,7,17,0,881,109,827,41.800000000000004,0,35.37
2024,7,7,18,0,919,108,952,43.5,0,23.28
2024,7,7,19,0,930,112,1018,44.900000000000006,0,13.200000000000001
2024,7,7,20,0,928,114,1020,45.900000000000006,0,12.42
2024,7,7,21,0,924,107,964,46.400000000000006,0,21.96
2024,7,7,22,0,900,103,850,46.300000000000004,0,33.96
2024,7,7,23,0,853,96,684,45.800000000000004,0,46.43
2024,7,8,0,0,769,87,484,44.900000000000006,0,58.9
2024,7,8,1,0,624,70,271,43.400000000000006,0,71.15
2024,7,8,2,0,326,38,78,39.300000000000004,0,82.94
2024,7,8,3,0,0,0,0,37.300000000000004,0,94.26
2024,7,8,4,0,0,0,0,36.2,0,104.49000000000001
2024,7,8,5,0,0,0,0,35,0,113.26
2024,7,8,6,0,0,0,0,33.7,0,119.89
2024,7,8,7,0,0,0,0,32.5,0,123.61
2024,7,8,8,0,0,0,0,31.700000000000003,0,123.83
2024,7,8,9,0,0,0,0,31.3,0,120.51
2024,7,8,10,0,0,0,0,31,0,114.18
2024,7,8,11,0,0,0,0,30.5,0,105.64
2024,7,8,12,0,0,0,0,29.5,0,95.55
2024,7,8,13,0,216,33,54,31.200000000000003,0,84.3
2024,7,8,14,0,522,79,235,34.6,0,72.59
2024,7,8,15,0,677,110,444,37.9,0,60.39
2024,7,8,16,0,762,132,642,40.7,0,47.93
2024,7,8,17,0,818,146,813,43.2,0,35.46
2024,7,8,18,0,920,113,957,45.1,0,23.37
2024,7,8,19,0,936,116,1026,46.400000000000006,0,13.32
2024,7,8,20,0,937,115,1030,47.1,0,12.51
2024,7,8,21,0,844,165,948,47.300000000000004,0,22
2024,7,8,22,0,804,161,828,47.2,0,33.980000000000004
2024,7,8,23,0,732,154,658,46.7,0,46.45
2024,7,9,0,0,628,135,459,45.6,0,58.92
2024,7,9,1,0,468,99,250,43.400000000000006,0,71.17
2024,7,9,2,0,215,41,67,38.800000000000004,0,82.98
2024,7,9,3,0,0,0,0,37,0,94.31
2024,7,9,4,0,0,0,0,35.9,0,104.56
2024,7,9,5,0,0,0,0,34.6,0,113.34
2024,7,9,6,0,0,0,0,33.300000000000004,0,119.99000000000001
2024,7,9,7,0,0,0,0,32.2,0,123.72
2024,7,9,8,0,0,0,0,31.1,0,123.95
2024,7,9,9,0,0,0,0,30.1,0,120.63
2024,7,9,10,0,0,0,0,29.400000000000002,0,114.3
2024,7,9,11,0,0,0,0,28.700000000000003,0,105.75
2024,7,9,12,0,0,0,0,28.5,0,95.65
2024,7,9,13,0,195,33,52,31.200000000000003,0,84.4
2024,7,9,14,0,504,82,232,34.4,0,72.68
2024,7,9,15,0,665,111,439,37.4,0,60.47
2024,7,9,16,0,758,131,637,39.800000000000004,0,48.02
2024,7,9,17,0,814,144,806,41.800000000000004,0,35.54
2024,7,9,18,0,884,129,940,43.7,0,23.47
2024,7,9,19,0,896,134,1005,45.2,0,13.44
2024,7,9,20,0,895,134,1008,46.2,0,12.61
2024,7,9,21,0,876,139,951,46.800000000000004,0,22.05
2024,7,9,22,0,855,130,838,46.900000000000006,0,34.01
2024,7,9,23,0,810,118,676,46.5,0,46.47
2024,7,10,0,0,725,103,477,45.5,0,58.95
2024,7,10,1,0,558,83,263,43.300000000000004,0,71.21000000000001
2024,7,10,2,0,251,42,72,38.7,0,83.02
2024,7,10,3,0,0,0,0,37.1,0,94.36
2024,7,10,4,0,0,0,0,36.2,0,104.62
2024,7,10,5,0,0,0,0,35.300000000000004,0,113.42
2024,7,10,6,0,0,0,0,34.4,0,120.09
2024,7,10,7,0,0,0,0,33.4,0,123.84
2024,7,10,8,0,0,0,0,32.6,0,124.08
2024,7,10,9,0,0,0,0,31.900000000000002,0,120.76
2024,7,10,10,0,0,0,0,31.200000000000003,0,114.43
2024,7,10,11,0,0,0,0,30.200000000000003,0,105.86
2024,7,10,12,0,0,0,0,29.5,0,95.76
2024,7,10,13,0,163,33,49,31.8,0,84.49
2024,7,10,14,0,464,87,225,34.7,0,72.77
2024,7,10,15,0,643,116,432,37.300000000000004,0,60.56
2024,7,10,16,0,747,133,632,39.7,0,48.1
2024,7,10,17,0,810,144,802,41.800000000000004,0,35.63
2024,7,10,18,0,857,142,927,43.6,0,23.57
2024,7,10,19,0,870,146,992,45,0,13.57
2024,7,10,20,0,872,146,997,46,0,12.71
2024,7,10,21,0,810,176,926,46.5,0,22.09
2024,7,10,22,0,787,163,815,46.5,0,34.04
2024,7,10,23,0,738,147,655,46,0,46.5
2024,7,11,0,0,648,126,460,45,0,58.980000000000004
2024,7,11,1,0,498,92,252,43,0,71.24
2024,7,11,2,0,231,40,68,38.400000000000006,0,83.06
2024,7,11,3,0,0,0,0,36.6,0,94.42
2024,7,11,4,0,0,0,0,35.6,0,104.7
2024,7,11,5,0,0,0,0,34.7,0,113.52
2024,7,11,6,0,0,0,0,33.800000000000004,0,120.2
2024,7,11,7,0,0,0,0,33,0,123.97
2024,7,11,8,0,0,0,0,32.4,0,124.22
2024,7,11,9,0,0,0,0,31.400000000000002,0,120.9
2024,7,11,10,0,0,0,0,29.900000000000002,0,114.56
2024,7,11,11,0,0,0,0,29,0,105.98
2024,7,11,12,0,0,0,0,28.8,0,95.87
2024,7,11,13,0,150,33,47,31.6,0,84.59
2024,7,11,14,0,438,90,219,34.7,0,72.87
2024,7,11,15,0,610,124,423,37.800000000000004,0,60.65
2024,7,11,16,0,716,144,622,40.400000000000006,0,48.19
2024,7,11,17,0,777,158,789,42.5,0,35.72
2024,7,11,18,0,860,136,924,44.1,0,23.67
2024,7,11,19,0,871,143,988,45.400000000000006,0,13.700000000000001
2024,7,11,20,0,869,144,992,46.2,0,12.82
2024,7,11,21,0,792,183,916,46.5,0,22.150000000000002
2024,7,11,22,0,760,171,801,46.400000000000006,0,34.08
2024,7,11,23,0,699,160,640,46,0,46.53
2024,7,12,0,0,597,139,447,45,0,59.01
2024,7,12,1,0,452,100,245,43.1,0,71.28
2024,7,12,2,0,204,42,66,39.6,0,83.11
2024,7,12,3,0,0,0,0,38.400000000000006,0,94.48
2024,7,12,4,0,0,0,0,37.4,0,104.78
2024,7,12,5,0,0,0,0,35.2,0,113.61
2024,7,12,6,0,0,0,0,33.9,0,120.32000000000001
2024,7,12,7,0,0,0,0,33.2,0,124.10000000000001
2024,7,12,8,0,0,0,0,32.2,0,124.36
2024,7,12,9,0,0,0,0,31.200000000000003,0,121.04
2024,7,12,10,0,0,0,0,30.5,0,114.69
2024,7,12,11,0,0,0,0,29.900000000000002,0,106.11
2024,7,12,12,0,0,0,0,29.700000000000003,0,95.98
2024,7,12,13,0,171,31,47,32.2,0,84.69
2024,7,12,14,0,472,82,221,35.300000000000004,0,72.96000000000001
2024,7,12,15,0,642,111,425,37.800000000000004,0,60.74
2024,7,12,16,0,745,127,623,39.900000000000006,0,48.28
2024,7,12,17,0,811,136,793,41.800000000000004,0,35.81
2024,7,12,18,0,858,135,920,43.5,0,23.77
2024,7,12,19,0,878,135,988,44.800000000000004,0,13.84
2024,7,12,20,0,885,133,995,45.6,0,12.94
2024,7,12,21,0,853,144,934,46.1,0,22.21
2024,7,12,22,0,831,134,822,46.1,0,34.12
2024,7,12,23,0,787,120,661,45.6,0,46.57
2024,7,13,0,0,708,103,467,44.800000000000004,0,59.050000000000004
2024,7,13,1,0,559,79,258,43.1,0,71.33
2024,7,13,2,0,266,39,70,40.2,0,83.17
2024,7,13,3,0,0,0,0,38.800000000000004,0,94.55
2024,7,13,4,0,0,0,0,37.4,0,104.86
2024,7,13,5,0,0,0,0,36.2,0,113.72
2024,7,13,6,0,0,0,0,35.2,0,120.44
2024,7,13,7,0,0,0,0,34.6,0,124.24000000000001
2024,7,13,8,0,0,0,0,34.1,0,124.51
2024,7,13,9,0,0,0,0,33.2,0,121.19
2024,7,13,10,0,0,0,0,31.8,0,114.83
2024,7,13,11,0,0,0,0,31,0,106.23
2024,7,13,12,0,0,0,0,30.5,0,96.10000000000001
2024,7,13,13,0,186,31,48,32.6,0,84.79
2024,7,13,14,0,514,78,227,35.300000000000004,0,73.06
2024,7,13,15,0,678,103,434,37.6,0,60.83
2024,7,13,16,0,769,120,632,39.6,0,48.36
2024,7,13,17,0,825,130,798,41.2,0,35.9
2024,7,13,18,0,882,119,926,42.7,0,23.88
2024,7,13,19,0,902,120,995,43.900000000000006,0,13.98
2024,7,13,20,0,906,118,1000,44.800000000000004,0,13.06
2024,7,13,21,0,881,124,939,45.2,0,22.28
2024,7,13,22,0,857,117,826,45.2,0,34.17
2024,7,13,23,0,811,108,665,44.7,0,46.61
2024,7,14,0,0,729,94,468,43.7,0,59.1
2024,7,14,1,0,582,73,259,42.2,0,71.38
2024,7,14,2,0,287,37,71,38.400000000000006,0,83.23
2024,7,14,3,0,0,0,0,36.7,0,94.63
2024,7,14,4,0,0,0,0,35.9,0,104.95
2024,7,14,5,0,0,0,0,35,0,113.83
2024,7,14,6,0,0,0,0,33.9,0,120.57000000000001
2024,7,14,7,0,0,0,0,32.6,0,124.39
